Model,Year,Month,Precip_mm
GFDL-CM4,1990,3,0.01816912065321986
GFDL-CM4,1990,3,0.0
GFDL-CM4,1990,3,0.0
GFDL-CM4,1990,3,0.00617202168859062
GFDL-CM4,1990,3,0.0
GFDL-CM4,1990,3,0.0
GFDL-CM4,1990,3,0.0
GFDL-CM4,1990,3,0.0
GFDL-CM4,1990,3,0.0
GFDL-CM4,1990,3,0.0
GFDL-CM4,1990,3,0.0
GFDL-CM4,1990,3,0.0
GFDL-CM4,1990,3,0.0012833842913231217
GFDL-CM4,1990,3,0.0
GFDL-CM4,1990,3,0.4161540396525431
GFDL-CM4,1990,3,2.7557539243750266
GFDL-CM4,1990,3,2.7669485579030106
GFDL-CM4,1990,3,2.3700730480429755
GFDL-CM4,1990,3,0.0
GFDL-CM4,1990,3,0.002815764937180635
GFDL-CM4,1990,3,0.0
GFDL-CM4,1990,3,0.0
GFDL-CM4,1990,3,0.0
GFDL-CM4,1990,3,0.0
GFDL-CM4,1990,4,0.0
GFDL-CM4,1990,4,0.0
GFDL-CM4,1990,4,0.0
GFDL-CM4,1990,4,0.0
GFDL-CM4,1990,4,0.0
GFDL-CM4,1990,4,0.0
GFDL-CM4,1990,4,0.0
GFDL-CM4,1990,4,0.004883757718723229
GFDL-CM4,1990,4,1.788372570447388
GFDL-CM4,1990,4,0.11056154901881943
GFDL-CM4,1990,4,4.472305518644782
GFDL-CM4,1990,4,15.200441781263946
GFDL-CM4,1990,4,6.713403435513929
GFDL-CM4,1990,4,0.0
GFDL-CM4,1990,4,3.8910664444488834
GFDL-CM4,1990,4,5.234968642703728
GFDL-CM4,1990,4,0.0
GFDL-CM4,1990,4,0.0
GFDL-CM4,1990,4,0.0
GFDL-CM4,1990,4,0.0
GFDL-CM4,1990,4,0.40473077660172496
GFDL-CM4,1990,4,6.008902437977032
GFDL-CM4,1990,4,0.39676448709254597
GFDL-CM4,1990,4,33.720536521141334
GFDL-CM4,1990,4,50.75647439410804
GFDL-CM4,1990,4,8.046291685069983
GFDL-CM4,1990,4,5.187528478971175
GFDL-CM4,1990,4,0.34075989450030514
GFDL-CM4,1990,4,0.027200900273718204
GFDL-CM4,1990,4,1.8060893449854218E-4
GFDL-CM4,1990,5,0.0
GFDL-CM4,1990,5,2.177300741748723
GFDL-CM4,1990,5,0.9748880084952806
GFDL-CM4,1990,5,0.5812609466873504
GFDL-CM4,1990,5,0.2284468853650137
GFDL-CM4,1990,5,8.083701110125361E-4
GFDL-CM4,1990,5,0.0
GFDL-CM4,1990,5,0.0
GFDL-CM4,1990,5,28.629069291205543
GFDL-CM4,1990,5,106.80037921263214
GFDL-CM4,1990,5,58.48373944028186
GFDL-CM4,1990,5,18.09757818290489
GFDL-CM4,1990,5,228.09089282167386
GFDL-CM4,1990,5,31.035953136714667
GFDL-CM4,1990,5,15.996103460853337
GFDL-CM4,1990,5,0.01238880848625419
GFDL-CM4,1990,5,0.0
GFDL-CM4,1990,5,0.0
GFDL-CM4,1990,5,5.082369834272853
GFDL-CM4,1990,5,54.45070665798643
GFDL-CM4,1990,5,5.5581507727096895
GFDL-CM4,1990,5,0.5757591970599117
GFDL-CM4,1990,5,31.36461521995838
GFDL-CM4,1990,5,2.7769398141761594
GFDL-CM4,1990,5,5.115942136737355E-6
GFDL-CM4,1990,5,0.0
GFDL-CM4,1990,5,0.0
GFDL-CM4,1990,5,0.0
GFDL-CM4,1990,5,0.0
GFDL-CM4,1990,5,0.0
GFDL-CM4,1990,5,0.0
GFDL-CM4,1990,6,0.0
GFDL-CM4,1990,6,0.0
GFDL-CM4,1990,6,0.0
GFDL-CM4,1990,6,8.191107192621
GFDL-CM4,1990,6,4.743152543939901
GFDL-CM4,1990,6,0.0
GFDL-CM4,1990,6,0.0024530725962453137
GFDL-CM4,1990,6,0.35572960601843534
GFDL-CM4,1990,6,13.101717966740008
GFDL-CM4,1990,6,30.307267230837812
GFDL-CM4,1990,6,34.643047221276746
GFDL-CM4,1990,6,270.39095086104265
GFDL-CM4,1990,6,272.804424998297
GFDL-CM4,1990,6,421.1692894598523
GFDL-CM4,1990,6,63.924048139653124
GFDL-CM4,1990,6,64.05948266405633
GFDL-CM4,1990,6,38.91237655273512
GFDL-CM4,1990,6,343.044820161948
GFDL-CM4,1990,6,68.27266361801338
GFDL-CM4,1990,6,159.2023524531388
GFDL-CM4,1990,6,179.3279809887474
GFDL-CM4,1990,6,69.57285420816758
GFDL-CM4,1990,6,53.47814563939253
GFDL-CM4,1990,6,7.8128661697539386
GFDL-CM4,1990,6,16.413676200094145
GFDL-CM4,1990,6,50.883638663140275
GFDL-CM4,1990,6,44.30597021936083
GFDL-CM4,1990,6,96.3213801537828
GFDL-CM4,1990,6,40.637359490932894
GFDL-CM4,1990,6,0.10512351683207673
GFDL-CM4,1990,7,0.1876765629649822
GFDL-CM4,1990,7,23.270520921424016
GFDL-CM4,1990,7,1.338747918782599
GFDL-CM4,1990,7,0.18000487637104265
GFDL-CM4,1990,7,25.672500770481964
GFDL-CM4,1990,7,124.83391972125466
GFDL-CM4,1990,7,1.832989858022113
GFDL-CM4,1990,7,0.2582839950704524
GFDL-CM4,1990,7,0.0332786525684737
GFDL-CM4,1990,7,0.0
GFDL-CM4,1990,7,0.0
GFDL-CM4,1990,7,0.0
GFDL-CM4,1990,7,0.0
GFDL-CM4,1990,7,0.0
GFDL-CM4,1990,7,0.0
GFDL-CM4,1990,7,0.0
GFDL-CM4,1990,7,0.0
GFDL-CM4,1990,7,0.0
GFDL-CM4,1990,7,0.7118064124965467
GFDL-CM4,1990,7,2.2189544927134026
GFDL-CM4,1990,7,12.610590733720933
GFDL-CM4,1990,7,19.020120308908954
GFDL-CM4,1990,7,0.008020196912959056
GFDL-CM4,1990,7,0.0
GFDL-CM4,1990,7,6.383459560218589
GFDL-CM4,1990,7,20.141029552772068
GFDL-CM4,1990,7,68.07349717282332
GFDL-CM4,1990,7,42.61446988439958
GFDL-CM4,1990,7,4.593523469453334
GFDL-CM4,1990,7,4.433710709386303
GFDL-CM4,1990,7,0.009464388979134075
GFDL-CM4,1990,8,0.39816710349110784
GFDL-CM4,1990,8,7.374658927448434
GFDL-CM4,1990,8,319.9382940814939
GFDL-CM4,1990,8,7.817283938190897
GFDL-CM4,1990,8,0.4982736677788162
GFDL-CM4,1990,8,233.11694267257553
GFDL-CM4,1990,8,46.13645821972011
GFDL-CM4,1990,8,0.0013186048725490607
GFDL-CM4,1990,8,0.0
GFDL-CM4,1990,8,0.5712434158741903
GFDL-CM4,1990,8,1.753116152915371
GFDL-CM4,1990,8,1.3252489343396265
GFDL-CM4,1990,8,2.9541008694129913
GFDL-CM4,1990,8,48.04050487742861
GFDL-CM4,1990,8,9.889758709851261
GFDL-CM4,1990,8,0.13827923906951267
GFDL-CM4,1990,8,0.0
GFDL-CM4,1990,8,1.8974868719129412
GFDL-CM4,1990,8,0.20373444407347066
GFDL-CM4,1990,8,0.5236682489628741
GFDL-CM4,1990,8,31.291427848040833
GFDL-CM4,1990,8,7.982544723913551
GFDL-CM4,1990,8,1.2555495362619675
GFDL-CM4,1990,8,3.1791236723570373
GFDL-CM4,1990,8,315.36289053391147
GFDL-CM4,1990,8,505.30952301766314
GFDL-CM4,1990,8,186.25908086275356
GFDL-CM4,1990,8,0.0
GFDL-CM4,1990,8,0.0052218219608498075
GFDL-CM4,1990,8,15.049065426185793
GFDL-CM4,1990,8,4.936934456561998
GFDL-CM4,1990,9,464.9472607067002
GFDL-CM4,1990,9,20.374882436366732
GFDL-CM4,1990,9,4.975812867569448
GFDL-CM4,1990,9,87.13064431551625
GFDL-CM4,1990,9,75.42554052481688
GFDL-CM4,1990,9,54.22015354769301
GFDL-CM4,1990,9,0.20884264796755517
GFDL-CM4,1990,9,0.17245943691403373
GFDL-CM4,1990,9,0.0
GFDL-CM4,1990,9,0.0
GFDL-CM4,1990,9,0.978678266326596
GFDL-CM4,1990,9,2.3084249405097752E-4
GFDL-CM4,1990,9,0.0
GFDL-CM4,1990,9,0.0
GFDL-CM4,1990,9,2.6763741524660647
GFDL-CM4,1990,9,31.70145296621857
GFDL-CM4,1990,9,0.589728551574208
GFDL-CM4,1990,9,0.7392165254734988
GFDL-CM4,1990,9,0.6739070459542276
GFDL-CM4,1990,9,0.0
GFDL-CM4,1990,9,0.0
GFDL-CM4,1990,9,0.0
GFDL-CM4,1990,9,0.0
GFDL-CM4,1990,9,0.0
GFDL-CM4,1990,9,0.12366659774952007
GFDL-CM4,1990,9,0.04553792868092756
GFDL-CM4,1990,9,116.05971220901745
GFDL-CM4,1990,9,13.942922210817873
GFDL-CM4,1990,9,0.0
GFDL-CM4,1990,9,0.0
GFDL-CM4,1990,10,0.0
GFDL-CM4,1990,10,0.0
GFDL-CM4,1990,10,0.0
GFDL-CM4,1990,10,0.0
GFDL-CM4,1990,10,0.0
GFDL-CM4,1990,10,0.0
GFDL-CM4,1990,10,0.0
GFDL-CM4,1990,10,0.0
GFDL-CM4,1990,10,0.0
GFDL-CM4,1990,10,0.0
GFDL-CM4,1990,10,0.0
GFDL-CM4,1990,10,0.0
GFDL-CM4,1990,10,0.0
GFDL-CM4,1990,10,0.0
